,n_loans,loan_amount,med_income,n_restaurants,tot_pop,pct_white_alone,pct_black,pct_amind,pct_asian,pct_hispanic,state,aland10,zip,pct_with_loan
24344,1,20000.0,76771.0,7,2850.0,96.0,0.2,0.2,0.2,3.3,MI,56756667,49234,0.14285714285714285
24352,32,1312518.5,48203.0,61,39104.0,4.1,93.9,0.1,0.2,1.4,GA,75254508,30038,0.5245901639344263
24353,18,741824.5,66774.0,35,46126.0,22.7,62.4,0.0,4.0,8.6,GA,64880475,30039,0.5142857142857142
24354,4,149391.0,40619.0,13,23768.0,77.8,13.0,0.0,0.1,8.7,FL,1025742971,32060,0.3076923076923077
24357,11,695900.0,39827.0,20,6888.0,40.5,34.7,0.0,0.1,18.0,FL,20072874,32064,0.55
24358,12,1281509.77,69791.0,31,37160.0,61.8,17.5,0.1,5.7,10.7,FL,44560724,32065,0.3870967741935484
24359,5,113164.48,39726.0,3,7664.0,64.4,18.2,0.2,0.0,16.5,FL,717173054,32066,1.6666666666666667
24360,13,677000.0,59722.0,43,57226.0,79.1,5.3,0.1,1.7,9.2,FL,261794758,32068,0.3023255813953488
24364,13,647303.18,44211.0,26,15311.0,75.5,18.5,0.3,0.0,3.9,FL,345554248,32091,0.5
24365,15,1222793.54,89018.0,44,34642.0,80.6,3.1,0.0,4.8,8.5,FL,326149934,32092,0.3409090909090909
24367,7,730243.5,66731.0,21,10006.0,86.7,4.0,0.6,1.4,5.8,FL,128977096,32095,0.3333333333333333
24368,1,33287.0,38033.0,3,2179.0,68.7,21.8,0.6,0.0,6.1,FL,420640436,32096,0.3333333333333333
24369,7,401055.0,67279.0,31,18518.0,85.8,8.1,0.0,0.3,4.1,FL,344088517,32097,0.22580645161290322
24370,5,368808.87,35051.0,3,2195.0,81.5,1.9,1.2,0.9,13.2,FL,163041652,32102,1.6666666666666667
24371,6,158862.16999999998,34188.0,15,8009.0,74.8,9.4,0.1,1.0,13.2,FL,682627321,32110,0.4
24372,29,2601387.9,54964.0,78,47036.0,67.0,3.6,0.8,3.4,17.7,WA,27510540,98661,0.3717948717948718
24375,35,4833914.4399999995,61170.0,81,32430.0,78.6,1.3,1.2,4.3,8.3,WA,33333729,98662,0.43209876543209874
24379,5,224145.0,57943.0,9,14318.0,79.0,1.9,0.5,2.1,8.5,WA,11145973,98663,0.5555555555555556
24381,64,15948927.870000001,57201.0,102,41863.0,61.2,18.2,0.0,3.9,13.4,FL,42711775,32073,0.6274509803921569
24386,37,3126644.2199999997,73350.0,80,21943.0,93.3,0.4,0.0,0.3,5.0,FL,40235949,32080,0.4625
24387,7,679861.37,115250.0,17,13266.0,83.8,1.8,0.5,5.6,8.2,FL,98902632,32081,0.4117647058823529
24388,28,13799932.67,107717.0,52,30898.0,90.6,1.8,0.4,1.9,4.1,FL,86184814,32082,0.5384615384615384
24390,88,8480224.48,48691.0,153,34892.0,72.5,15.8,0.5,1.3,8.1,FL,123309131,32084,0.5751633986928104
24391,25,1193168.27,56647.0,64,29568.0,87.9,2.1,0.8,2.6,6.1,FL,170348371,32086,0.390625
24392,6,205170.0,88803.0,26,20801.0,28.0,6.6,0.5,44.2,18.9,NY,3494228,11426,0.23076923076923078
24393,15,775447.6699999999,74581.0,21,24037.0,19.8,20.7,1.2,31.3,19.5,NY,4094785,11427,0.7142857142857143
24399,11,601345.3700000001,45281.0,25,9564.0,67.2,3.6,4.7,0.1,18.2,OK,355979534,73075,0.44
24405,5,206020.72,83240.0,19,27403.0,1.6,76.2,0.8,4.1,12.4,NY,3351015,11429,0.2631578947368421
24407,48,1163133.9,55906.0,130,62053.0,12.9,16.0,0.6,41.6,24.4,NY,5566865,11432,0.36923076923076925
24410,9,422704.5,52451.0,14,6808.0,88.0,0.2,2.9,0.0,2.6,OK,698100361,73077,0.6428571428571429
24411,8,661798.87,99506.0,10,10718.0,84.1,1.7,2.5,0.1,6.9,OK,170210423,73078,0.8
24414,2,31275.85,45893.0,5,3047.0,98.3,0.5,0.0,0.0,0.5,MO,312014089,63730,0.4
24417,12,1439124.0,146325.0,19,9368.0,50.8,12.2,0.0,22.6,14.7,CA,1578966,90094,0.631578947368421
24419,37,1934698.0,42255.0,126,102433.0,3.7,1.0,0.4,0.8,94.3,CA,15377708,90201,0.29365079365079366
24420,51,14652765.280000001,143542.0,74,19909.0,82.1,1.0,0.1,9.0,4.2,CA,26222771,90210,0.6891891891891891
24421,28,2093313.5,82212.0,61,7969.0,71.2,3.7,0.0,13.1,9.5,CA,1813976,90211,0.45901639344262296
24422,11,478839.55,47758.0,23,10585.0,63.0,0.2,0.4,0.3,34.1,OR,135715481,97351,0.4782608695652174
24424,16,659228.03,50021.0,44,29701.0,88.7,0.2,1.6,1.1,5.5,OR,540441678,97355,0.36363636363636365
24427,25,2577990.71,93846.0,68,13156.0,78.1,1.4,0.3,7.7,6.3,CA,2474284,90212,0.36764705882352944
24428,3,221040.0,86100.0,4,7795.0,12.0,70.0,0.6,6.3,7.7,CA,4090957,90056,0.75
24431,17,6046949.0,53988.0,59,53703.0,2.4,35.6,0.4,0.8,60.4,CA,17898360,90220,0.288135593220339
24432,14,236991.2,48762.0,50,52322.0,1.1,19.7,0.4,0.9,78.1,CA,13809070,90221,0.28
24434,2,70399.0,39167.0,4,2181.0,74.4,0.1,0.2,1.1,9.9,OR,59160013,97360,0.5
24435,7,288434.77,41400.0,22,12091.0,75.2,4.4,0.4,3.2,11.5,OR,361982981,97361,0.3181818181818182
24436,16,1012648.16,33861.0,67,49492.0,6.2,4.2,1.2,19.3,69.5,CA,2293708,90057,0.23880597014925373
24437,17,666660.0,20982.0,31,2758.0,2.6,6.0,0.0,0.5,90.7,CA,15040197,90058,0.5483870967741935
24438,6,222133.0,41995.0,18,45952.0,1.2,29.6,0.4,0.4,68.4,CA,8581852,90059,0.3333333333333333
24441,3,162561.0,53813.0,10,4393.0,69.4,0.5,0.0,0.6,28.4,OR,61868874,97362,0.3
24445,5,97660.18000000001,48500.0,7,1576.0,77.5,0.1,13.4,0.4,8.4,WA,383059113,99133,0.7142857142857143
24449,8,592663.0,39739.0,21,27646.0,1.1,31.9,1.1,0.4,64.8,CA,6893902,90061,0.38095238095238093
24451,7,427125.0,72263.0,11,3301.0,98.3,0.0,0.0,0.3,1.3,NH,122857217,03872,0.6363636363636364
24453,22,2045904.0,101520.0,55,22484.0,75.6,3.5,0.7,3.5,15.1,CA,20195994,92118,0.4
24454,4,122025.0,36250.0,4,1327.0,73.2,0.0,5.5,0.0,19.3,AZ,736436045,85928,1.0
24457,8,265180.55,52804.0,5,6139.0,96.3,0.0,0.1,0.1,2.2,NY,147699411,12090,1.6
24459,9,570876.98,103851.0,17,4465.0,92.4,1.4,0.0,1.5,2.9,NH,35905755,03862,0.5294117647058824
24462,3,110529.0,58638.0,10,7380.0,95.0,1.4,0.0,0.2,2.5,PA,69324158,17857,0.3
24463,1,11032.0,53571.0,3,2814.0,96.3,0.4,0.7,1.3,0.3,PA,99862496,17859,0.3333333333333333
24464,2,140984.0,69000.0,3,2559.0,98.9,0.0,0.2,0.0,0.9,PA,68368810,17860,0.6666666666666666
24467,4,153700.0,51875.0,7,1801.0,87.1,3.4,0.0,0.0,1.4,NH,88849844,03864,0.5714285714285714
24469,17,2174282.5,52541.0,30,12228.0,88.4,4.8,0.0,0.5,4.3,NY,157057723,12095,0.5666666666666667
24470,1,41250.0,73300.0,4,2427.0,96.1,0.0,0.0,0.3,3.9,NY,37746214,12106,0.25
24471,9,409624.78,82904.0,21,7677.0,93.4,0.3,0.2,0.7,3.2,NH,27446829,03865,0.42857142857142855
24472,23,1855858.12,57017.0,47,21519.0,92.6,0.3,0.0,1.8,2.6,NH,76623391,03867,0.48936170212765956
24473,2,100158.0,57266.0,6,5204.0,95.1,2.0,0.4,0.7,0.5,NH,19555021,03868,0.3333333333333333
24479,88,12771693.689999998,132364.0,133,55130.0,83.2,4.5,0.1,6.8,3.7,TN,142306204,37027,0.6616541353383458
24483,2,100528.0,53558.0,9,9295.0,95.5,2.9,0.0,0.0,0.0,OH,273929318,43019,0.2222222222222222
24485,8,603675.0,44061.0,22,11732.0,92.7,1.1,0.5,0.1,4.4,MI,291364306,49337,0.36363636363636365
24487,3,145613.0,77098.0,3,2479.0,93.1,2.4,0.2,0.0,2.7,NH,18367484,03869,1.0
24488,12,1277350.92,106071.0,11,5319.0,96.9,0.2,0.0,1.0,0.7,NH,31647033,03870,1.0909090909090908
24489,7,708612.5,135833.0,12,12327.0,87.3,1.4,0.1,5.4,2.7,OH,92283973,43021,0.5833333333333334
24491,1,24763.55,76688.0,5,6927.0,94.6,1.0,0.0,0.1,3.0,TN,127023578,37029,0.2
24498,44,7552441.3,104566.0,104,40649.0,74.3,3.8,0.2,14.0,5.2,OH,43675716,43017,0.4230769230769231
24502,2,31900.0,43750.0,4,2827.0,86.6,2.0,0.5,0.2,5.7,MI,223978019,49340,0.5
24503,5,147108.66999999998,44837.0,9,7063.0,92.1,4.1,0.5,0.0,1.9,TN,164299258,37030,0.5555555555555556
24506,17,1608484.0,106208.0,20,13864.0,90.8,0.5,0.2,3.4,3.1,OH,134319697,43023,0.85
24507,3,96057.0,43616.0,11,3634.0,85.9,0.2,5.6,3.3,4.2,MT,1829334406,59474,0.2727272727272727
24508,15,920398.3200000001,92699.0,38,36711.0,93.8,0.9,0.1,1.0,2.4,MI,215723662,49341,0.39473684210526316
24511,7,478184.0,68200.0,9,5100.0,98.1,0.3,0.2,0.8,0.9,OH,90545834,43025,0.7777777777777778
24512,2,64700.0,62671.0,5,6020.0,96.0,0.5,0.2,0.4,2.2,MI,137132814,49343,0.4
24514,1,22577.0,62135.0,6,3420.0,88.7,1.3,1.0,0.1,5.2,MI,83619635,49344,0.16666666666666666
24515,28,2030921.08,58575.0,80,36753.0,46.2,12.2,1.3,10.3,26.7,NV,15541231,89128,0.35
24516,13,2880009.33,24702.0,22,14839.0,8.6,49.6,0.4,0.7,48.4,FL,3696655,33136,0.5909090909090909
24519,2,59817.0,61550.0,3,1920.0,96.5,0.0,0.6,1.0,0.8,WI,71835718,54026,0.6666666666666666
24520,5,227441.53,52480.0,14,9319.0,88.3,8.7,0.1,0.1,1.1,OH,401862347,43724,0.35714285714285715
24522,18,1785404.0,71464.0,55,56716.0,56.9,12.3,0.5,7.2,19.3,NV,25915594,89129,0.32727272727272727
24525,16,1051700.38,64480.0,71,35776.0,54.9,12.7,1.3,6.5,21.5,NV,19817873,89130,0.22535211267605634
24527,4,193969.0,79432.0,9,9253.0,89.6,2.8,0.2,1.2,2.4,IL,190374138,62258,0.4444444444444444
24528,21,1008018.0,93337.0,42,48710.0,62.1,9.8,0.2,6.2,16.5,NV,41527596,89131,0.5
24529,30,8229193.27,100590.0,36,30398.0,82.4,4.5,0.3,5.9,5.1,NE,23356939,68116,0.8333333333333334
24530,6,192129.52,79423.0,11,7405.0,96.9,0.5,0.0,0.0,1.6,IL,122934985,62260,0.5454545454545454
24533,12,757080.0,66904.0,23,24410.0,77.4,4.3,0.1,7.0,8.2,NV,17159185,89134,0.5217391304347826
24534,45,7131721.2,89046.0,72,27654.0,67.8,5.1,0.1,12.5,10.6,NV,118116407,89135,0.625
24537,9,658306.0,112972.0,4,16498.0,60.6,3.6,0.0,14.9,14.6,NV,10897045,89138,2.25
24538,17,977617.38,88242.0,27,33008.0,48.8,7.7,0.5,19.4,18.3,NV,27650451,89141,0.6296296296296297
24539,1,47900.0,66218.0,4,5286.0,96.4,0.0,0.6,0.2,1.9,WI,237298575,54106,0.25
24540,2,127176.0,60500.0,9,3599.0,96.3,0.1,1.4,0.0,1.4,WI,190810667,54107,0.2222222222222222
24541,7,331706.0,57732.0,8,5034.0,98.6,0.5,0.0,0.0,0.9,IL,377423453,62263,0.875
24542,2,15547.0,66537.0,5,5406.0,94.9,0.5,1.2,0.6,2.2,WI,167338344,54110,0.4
24543,1,14908.0,62761.0,3,2259.0,95.0,0.0,1.0,0.0,4.1,WI,136560936,54111,0.3333333333333333
24545,47,3176701.57,75022.0,105,40490.0,32.3,12.5,0.8,29.4,20.6,NV,27476963,89139,0.44761904761904764
24547,2,29300.0,40211.0,15,11634.0,54.3,31.9,0.3,0.3,8.8,NC,387755696,28425,0.13333333333333333
24548,12,647444.0,48037.0,32,17803.0,96.3,0.5,0.0,0.8,1.4,PA,377515122,16365,0.375
24550,1,59485.0,43250.0,5,3150.0,97.9,0.2,0.3,0.0,0.6,PA,79335525,16371,0.2
24552,7,218502.0,48994.0,16,35376.0,22.0,8.0,1.3,11.5,55.2,NV,12331937,89142,0.4375
24557,4,130325.0,67148.0,9,13359.0,73.7,5.7,1.3,6.8,9.4,NE,27917290,68522,0.4444444444444444
24559,1,150000.0,83650.0,7,13159.0,64.3,8.9,0.7,4.1,16.8,NV,8860940,89143,0.14285714285714285
24560,21,1239344.13,41085.0,50,30928.0,21.3,58.9,0.2,1.0,17.2,FL,25072168,33407,0.42
24562,4,255630.0,86780.0,4,19787.0,62.5,5.9,0.2,13.5,13.4,NV,10167627,89144,1.0
24564,6,129476.98000000001,49092.0,19,6110.0,83.8,11.2,0.0,1.2,1.4,IL,280148819,62286,0.3157894736842105
24565,2,73150.0,59401.0,4,3094.0,96.3,2.6,0.4,0.0,0.4,IL,98316929,62288,0.5
24572,1,73700.0,44375.0,4,1612.0,85.9,0.2,7.1,0.2,0.1,MN,272674316,56655,0.25
24573,57,6046610.2700000005,73890.0,80,18248.0,85.8,2.3,0.0,1.5,9.8,FL,17635318,33408,0.7125
24574,5,353653.2,89052.0,9,14918.0,69.5,12.5,0.0,5.7,10.8,FL,120485165,33412,0.5555555555555556
24575,39,4794202.43,49256.0,98,33875.0,27.5,36.6,0.1,3.6,31.2,FL,16028238,33409,0.3979591836734694
24576,3,381752.25,60635.0,17,17473.0,33.0,24.4,0.0,3.5,35.8,FL,18620852,33413,0.17647058823529413
24577,1,26225.0,62074.0,5,3083.0,88.1,0.1,0.0,0.4,10.1,NY,79783053,12068,0.2
24578,46,3931217.31,69037.0,89,35597.0,75.9,5.4,0.1,3.1,13.6,FL,29173995,33410,0.5168539325842697
24582,67,3640011.5500000003,68507.0,116,71587.0,50.8,23.2,0.1,4.4,20.2,FL,108195386,33411,0.5775862068965517
24584,3,176079.0,99662.0,21,6823.0,87.9,2.8,0.0,4.8,1.7,NY,26122480,12077,0.14285714285714285
24586,4,116122.0,40220.0,10,8705.0,90.0,4.8,0.2,3.2,0.7,VA,143892905,24416,0.4
24590,3,160056.0,81141.0,5,2895.0,93.9,0.6,0.0,0.9,4.4,NY,92314114,12074,0.6
24591,4,380100.0,65144.0,5,2850.0,93.2,4.8,0.0,0.0,3.6,NY,101748837,12075,0.8
24592,4,110083.0,101012.0,17,12566.0,77.1,4.3,0.0,4.3,13.3,NY,12946166,11742,0.23529411764705882
24593,11,274666.0,43135.0,30,23381.0,92.6,1.5,0.8,0.7,3.7,NY,280962871,12078,0.36666666666666664
24594,5,110400.0,79419.0,7,3760.0,93.1,0.6,0.0,0.5,4.1,NY,111677795,12083,0.7142857142857143
24595,7,490897.0,75930.0,14,4959.0,63.4,3.1,0.0,26.0,7.1,NY,9342416,12084,0.5
24599,1,44300.0,69629.0,3,3931.0,98.5,0.2,0.0,0.0,0.5,VA,198276354,24421,0.3333333333333333
24600,4,196489.0,40392.0,9,5992.0,85.4,9.4,0.0,0.1,2.8,VA,215807043,24422,0.4444444444444444
24601,9,386900.0,48821.0,24,13585.0,89.8,7.1,0.0,0.6,1.4,VA,862115098,24426,0.375
24608,100,9941577.409999998,67818.0,157,41861.0,18.5,1.7,0.0,1.4,78.7,FL,13509091,33134,0.6369426751592356
24609,35,9487033.0,27172.0,63,39789.0,2.5,2.3,0.6,0.2,96.5,FL,5584837,33135,0.5555555555555556
24612,3,71078.0,56563.0,3,6228.0,89.7,1.6,0.0,0.0,7.7,VA,114371600,24441,1.0
24614,3,176715.0,46574.0,5,2735.0,92.0,3.1,0.0,0.6,0.7,VA,274518509,24445,0.6
24618,68,8954152.15,60259.0,98,23965.0,23.7,23.9,0.2,2.0,50.2,FL,5239982,33137,0.6938775510204082
24619,46,3498599.4400000004,47604.0,50,29867.0,24.8,38.4,0.6,1.4,34.1,FL,10923755,33138,0.92
24621,14,819753.7,53773.0,41,15936.0,88.0,4.5,0.1,2.0,3.8,VA,533047270,24450,0.34146341463414637
24623,5,180384.82,48819.0,21,8658.0,61.4,3.1,0.9,0.9,31.3,NE,11799651,68117,0.23809523809523808
24632,21,2369482.02,71673.0,53,28364.0,86.0,1.4,0.8,2.5,5.7,KS,145434963,67037,0.39622641509433965
24634,15,1796537.0,126900.0,24,10134.0,87.5,0.4,0.4,4.2,4.8,NE,10427692,68118,0.625
24635,4,2251020.3,78173.0,11,11873.0,58.7,23.7,0.2,5.7,6.1,NE,50095460,68122,0.36363636363636365
24636,18,1423481.32,79234.0,50,31990.0,72.6,8.0,0.6,3.5,11.2,NE,59383050,68123,0.36
24639,2,74900.0,39118.0,3,4814.0,98.7,0.0,0.0,0.0,0.9,AR,50624762,72529,0.6666666666666666
24640,2,9891.65,37411.0,3,1282.0,92.2,0.0,0.0,4.4,3.0,AR,289309217,72530,0.6666666666666666
24641,18,2047149.0,73418.0,30,16015.0,86.8,4.3,0.2,3.3,3.9,NE,14857891,68124,0.6
24642,13,745728.4,43460.0,37,27255.0,14.0,1.7,0.6,1.0,81.3,CA,1401355445,92227,0.35135135135135137
24644,22,2262259.7199999997,53490.0,41,22445.0,78.2,4.3,0.2,2.6,12.7,NE,17234663,68127,0.5365853658536586
24645,12,714091.1699999999,70580.0,30,19099.0,83.5,2.6,0.4,1.4,9.2,NE,16589363,68128,0.4
24646,37,2305107.11,103560.0,56,21276.0,89.3,1.5,0.1,5.0,2.0,NE,19663162,68130,0.6607142857142857
24647,11,828844.5700000001,118560.0,20,8804.0,78.4,1.1,0.1,4.0,15.4,NJ,6784382,07656,0.55
24648,52,4097914.5,152787.0,88,40980.0,61.4,6.5,0.1,25.3,3.1,MD,97087440,21042,0.5909090909090909
24656,24,1421012.25,37105.0,53,13502.0,54.6,19.3,0.7,9.7,13.0,NE,5272900,68131,0.4528301886792453
24657,3,92129.5,48235.0,8,5498.0,20.8,10.0,0.2,0.4,67.9,TX,964677051,78017,0.375
24660,3,139371.0,55862.0,11,4027.0,52.8,0.7,0.0,0.7,45.8,TX,1137477664,78022,0.2727272727272727
24661,12,887798.53,124860.0,39,31003.0,48.3,2.9,0.6,6.5,40.2,TX,193061088,78023,0.3076923076923077
24663,3,123181.05,51393.0,8,4749.0,74.2,0.7,0.4,0.2,22.4,TX,113758722,78025,0.375
24664,5,239020.0,52484.0,11,5935.0,42.1,0.2,0.0,0.0,56.6,TX,562024457,78026,0.45454545454545453
24666,42,3929887.47,52472.0,90,40447.0,69.3,1.8,0.6,0.9,26.4,TX,649245760,78028,0.4666666666666667
24672,7,187374.19,39262.0,10,3712.0,92.7,0.0,0.6,0.1,1.6,AR,410808904,72542,0.7
24673,18,1345634.8599999999,23446.0,47,42041.0,1.3,0.2,0.4,0.2,98.3,TX,16318257,78040,0.3829787234042553
24674,71,8094988.3,47655.0,177,47261.0,4.7,0.9,0.2,0.7,93.8,TX,47449678,78041,0.4011299435028249
24675,15,607616.4299999999,35474.0,43,44838.0,2.4,0.2,0.1,0.7,96.6,TX,450436746,78043,0.3488372093023256
24677,39,2395042.2,68957.0,87,65982.0,5.7,0.6,0.1,0.9,92.4,TX,1873944619,78045,0.4482758620689655
24678,3,136712.0,35910.0,23,70320.0,2.5,0.3,0.1,0.0,97.3,TX,636966568,78046,0.13043478260869565
24679,17,2594835.5900000003,45145.0,36,12076.0,94.0,0.8,1.3,0.5,3.4,AR,293492203,72543,0.4722222222222222
24681,6,565470.0,45714.0,11,1354.0,84.5,5.9,0.9,1.0,5.5,MD,68135260,21541,0.5454545454545454
24683,1,7565.0,53438.0,5,1788.0,85.9,0.0,0.0,0.0,1.1,OR,189565394,97738,0.2
24684,9,316471.3,49816.0,16,12096.0,92.5,0.5,0.5,0.1,5.6,OR,538484112,97739,0.5625
24685,6,277559.2,47055.0,25,12341.0,64.1,1.4,4.8,0.8,26.2,OR,907973292,97741,0.24
24687,2,51900.0,59519.0,8,7362.0,33.9,0.0,0.1,0.0,64.8,TX,98196754,78052,0.25
24690,2,17800.0,40824.0,5,6001.0,82.1,11.3,0.0,0.4,5.0,TX,931356030,75844,0.4
24691,5,414399.38,41886.0,25,22149.0,26.5,10.8,0.8,2.1,58.2,CA,1551558387,92225,0.2
24696,4,69473.76000000001,48284.0,20,3406.0,38.8,2.8,6.2,1.8,49.5,CA,39619257,92230,0.2
24700,32,2021154.5,120805.0,61,43099.0,72.0,1.4,0.0,6.1,18.3,NY,14304569,11756,0.5245901639344263
24701,9,135946.0,80450.0,19,12934.0,39.2,6.4,0.2,11.8,43.4,NJ,4389909,07660,0.47368421052631576
24702,12,808501.0,123409.0,22,11530.0,61.1,2.1,0.3,21.9,11.8,NJ,4734606,07661,0.5454545454545454
24703,38,1815321.1099999999,87225.0,82,44115.0,74.8,3.4,0.2,1.9,18.4,NY,17517990,11757,0.4634146341463415
24704,37,2854686.45,114681.0,107,53424.0,86.8,4.6,0.2,1.6,6.3,NY,28462142,11758,0.34579439252336447
24705,45,2520875.55,118263.0,64,46932.0,52.4,12.2,0.2,27.7,3.4,MD,44002837,21043,0.703125
24706,14,874629.5,138477.0,36,11027.0,72.8,6.7,0.3,7.2,9.5,NY,6291703,10522,0.3888888888888889
24707,64,3839727.0,98700.0,39,9077.0,27.9,31.1,0.3,7.9,30.5,NY,9362644,10523,1.641025641025641
24708,4,454347.0,122419.0,4,4227.0,81.3,4.5,0.0,3.6,7.4,NY,53875683,10524,1.0
24709,25,2007457.22,126693.0,50,22606.0,89.2,0.4,0.0,1.8,7.5,NY,7925190,11762,0.5
24712,25,1548908.18,45121.0,57,26601.0,76.4,14.8,0.5,1.8,4.7,NC,344420317,28001,0.43859649122807015
24714,14,660213.0,67500.0,31,11248.0,36.5,1.2,0.4,30.0,30.0,NJ,6587135,07657,0.45161290322580644
24715,9,439057.5,81394.0,23,5613.0,60.4,2.3,0.2,13.1,22.8,NJ,2609018,07662,0.391304347826087
24717,3,35194.770000000004,52847.0,3,3219.0,95.3,0.0,1.7,0.0,1.3,IN,143367366,46932,1.0
24718,5,139450.07,42822.0,19,6164.0,89.2,2.3,0.0,0.6,4.3,IN,29549243,46933,0.2631578947368421
24719,3,43423.020000000004,67029.0,4,5947.0,95.2,0.3,0.4,1.3,2.2,IN,169409979,46936,0.75
24723,15,886981.4199999999,99094.0,37,13918.0,70.9,4.1,0.1,8.2,16.3,NJ,6931846,07663,0.40540540540540543
24724,25,3564153.29,102896.0,80,44034.0,48.6,25.8,0.3,11.8,8.7,MD,31076730,21044,0.3125
24727,4,127526.0,42952.0,10,4504.0,86.1,6.7,0.1,0.3,6.2,MO,218436130,63353,0.4
24728,2,74655.0,62972.0,4,5331.0,96.6,0.5,0.0,0.4,2.2,MO,328541258,63357,0.5
24729,41,2211387.99,109677.0,77,40543.0,45.6,26.5,0.3,8.3,18.9,NJ,15666844,07666,0.5324675324675324
24730,36,3710787.04,103130.0,114,39946.0,41.8,29.8,0.5,12.4,11.3,MD,25138585,21045,0.3157894736842105
24732,4,147343.25,42530.0,5,4193.0,94.5,1.6,0.0,0.2,1.0,MO,411579347,63361,0.8
24738,8,686805.0,175833.0,20,10853.0,87.2,1.7,0.4,2.7,6.7,NY,66377804,10536,0.4
24739,21,1785266.17,75255.0,105,49621.0,89.5,4.1,0.1,1.7,2.5,MO,177965723,63366,0.2
24740,17,2473870.0,95576.0,33,24228.0,88.1,3.3,0.3,1.5,5.0,MO,34651724,63367,0.5151515151515151
24741,29,1897297.97,98202.0,46,46839.0,84.5,4.0,0.1,5.6,3.0,MO,42678511,63368,0.6304347826086957
24746,18,1084719.67,41255.0,29,19803.0,87.1,0.4,0.9,0.4,8.4,OR,3133468963,97754,0.6206896551724138
24747,19,7702790.15,120846.0,39,13128.0,72.7,3.5,0.7,11.3,10.8,NY,9910758,10528,0.48717948717948717
24750,49,5228651.59,79930.0,128,74448.0,88.3,4.4,0.1,1.8,3.1,MO,107532550,63376,0.3828125
24752,14,865157.0,65541.0,30,25246.0,93.2,2.8,0.4,0.2,1.6,MO,350966578,63379,0.4666666666666667
24754,2,137417.0,42266.0,3,4935.0,83.5,11.2,0.8,0.6,0.6,MO,298509859,63382,0.6666666666666666
24755,10,318794.89999999997,49287.0,27,16394.0,92.8,0.9,0.3,1.1,2.5,MO,410861323,63383,0.37037037037037035
24756,16,916555.51,108817.0,46,12791.0,61.5,9.8,0.5,10.5,15.6,NY,9913588,10530,0.34782608695652173
24758,52,3985701.5999999996,86149.0,76,43634.0,90.0,4.6,0.4,1.0,2.7,MO,173553155,63385,0.6842105263157895
24761,8,303405.43,99167.0,15,4968.0,80.4,1.5,0.0,5.1,12.3,NY,4923838,10532,0.5333333333333333
24763,31,1885965.5,177553.0,50,16545.0,80.8,1.7,0.4,5.4,9.3,NY,9309987,10538,0.62
24764,12,732036.8400000001,144121.0,20,7551.0,84.6,0.4,0.0,6.5,5.8,NY,9208205,10533,0.6
24765,27,1123566.5,107258.0,47,26656.0,86.9,0.5,0.1,1.5,10.1,NY,64467941,10541,0.574468085106383
24766,28,2209818.0,99124.0,74,20715.0,64.7,5.7,0.0,5.2,22.6,NY,10581262,10543,0.3783783783783784
24770,4,74348.0,45855.0,4,1922.0,96.3,0.5,0.0,0.2,1.8,NE,338922286,68756,1.0
24774,15,790981.75,92422.0,42,27811.0,87.9,3.3,0.5,2.3,3.7,NE,70085344,68046,0.35714285714285715
24776,9,627066.0,65704.0,14,12726.0,91.4,0.9,0.1,0.3,4.6,NE,249539392,68048,0.6428571428571429
24778,3,76200.0,56488.0,5,1973.0,94.6,0.0,0.0,1.2,2.9,IN,34463428,46784,0.6
24781,1,22013.75,54291.0,7,3732.0,96.0,0.1,0.0,0.5,2.5,IN,166509473,46787,0.14285714285714285
24786,8,2500734.0,47383.0,34,17789.0,87.0,5.0,1.1,0.3,4.8,KS,663142795,67042,0.23529411764705882
24787,3,91900.0,41887.0,6,3263.0,89.6,0.5,0.0,0.2,5.1,KS,1144457950,67045,0.5
24791,1,14015.0,62143.0,5,3351.0,95.3,0.0,0.6,0.1,3.5,IN,204020138,46773,0.2
24792,9,2361820.95,55613.0,26,17456.0,93.3,1.7,0.2,0.3,4.0,IN,132308594,46774,0.34615384615384615
24794,2,65600.0,68056.0,4,6455.0,95.5,0.0,0.4,0.6,1.9,IN,143340970,46777,0.5
24797,5,366400.0,81667.0,8,6631.0,91.4,2.0,1.0,0.7,4.4,IN,155898639,46783,0.625
24799,3,91837.5,57500.0,6,3801.0,96.7,0.0,0.0,0.9,1.3,IN,260765154,46792,0.5
24802,2,54849.0,65794.0,5,6818.0,97.5,0.1,0.1,0.1,1.0,IN,143667973,46795,0.4
24806,21,1984884.0,34658.0,59,10235.0,58.5,17.2,0.5,2.3,16.3,IN,10967590,46802,0.3559322033898305
24807,2,93152.3,22023.0,7,9378.0,33.6,38.4,0.2,5.9,19.3,IN,17099666,46803,0.2857142857142857
24808,47,13929539.370000001,69605.0,90,28780.0,86.0,5.4,0.1,2.5,3.1,IN,49874207,46804,0.5222222222222223
24809,16,978265.19,43056.0,90,21207.0,74.2,11.1,0.5,5.2,5.6,IN,16703928,46805,0.17777777777777778
24810,4,25501.83,28490.0,15,26056.0,23.4,44.0,0.3,5.0,23.4,IN,23809794,46806,0.26666666666666666
24811,5,1192450.0,47127.0,8,17348.0,58.5,14.2,0.2,5.1,15.8,IN,8309408,46807,0.625
24812,1,9300.0,57553.0,3,3010.0,94.3,3.4,0.1,0.1,1.3,MI,98757078,49237,0.3333333333333333
